track,seed,strategy,n_labels,macro_f1,weighted_f1,balanced_acc,f1_agn,f1_cep,f1_cv,f1_ea,f1_ew,f1_lpv,f1_rr,f1_sn,f1_yso
a,0,uncertainty,573,0.7591134840143292,0.8958266839813707,0.7399196048068343,0.967328736174142,0.5792079207920792,0.8604285521764521,0.7616929598999236,0.8617229950623407,0.9751352156468475,0.7384801329505968,0.38852735598939503,0.699497487437186
a,0,uncertainty,588,0.7690174154912928,0.8999940406829187,0.7589769156289433,0.9686928836743116,0.5942647956070775,0.8604129263913824,0.7754869493999929,0.8694515794691542,0.9742798930821137,0.8038079470198676,0.38183143065338837,0.6929283341243474
a,0,uncertainty,603,0.7727667608525681,0.900208510598105,0.7610497773656827,0.9680018868666221,0.5847665847665847,0.8643960610714608,0.7721789024569663,0.8704503392967304,0.9728105725222991,0.80262606509289,0.43390938813638485,0.6857610474631751
a,0,uncertainty,618,0.7732796283225398,0.9012296493357747,0.7592767938662563,0.9685136807369724,0.603680981595092,0.8613651723361118,0.7683190458442043,0.8712616618711309,0.9763929646174838,0.7953481775634662,0.4010491177873152,0.7135858525510814
a,0,uncertainty,633,0.7684686496575899,0.8989426763746313,0.7589258052970415,0.9690312438593044,0.5891661594643944,0.8604003950085286,0.7636878780917375,0.8746476145387247,0.9719662995140075,0.8178262084381112,0.3898428053204353,0.6796492426830657
a,0,uncertainty,648,0.7828599330452368,0.903240389097246,0.7738095078724879,0.9671246899484232,0.5765336509827278,0.8650560352746647,0.7637487922705314,0.8761831010153158,0.9747726166860051,0.8310302366944863,0.4947209653092006,0.6965693092257765
a,0,uncertainty,663,0.7840664816376443,0.9029804367804954,0.7761258318579018,0.9671927646745877,0.5875706214689266,0.8664289632473944,0.7662187210379982,0.8769492914608632,0.9729318934539279,0.8373148271720272,0.49825935596170584,0.6837318962613674
a,0,uncertainty,678,0.7839701286550647,0.9040567121123416,0.7742041777248069,0.966046218156006,0.5936352509179926,0.8628628628628628,0.771177964145572,0.8799741044454036,0.9748062740987534,0.8264350658162573,0.478941565600882,0.7018518518518518
a,0,uncertainty,693,0.7931826474153469,0.907807253475936,0.7796358591526832,0.9680989326926864,0.6119951040391677,0.8638826904686006,0.7735114503816793,0.8795439273405155,0.9784234377039703,0.8417334601277,0.47570445972930997,0.7457503642544925
a,0,uncertainty,708,0.7862400983223038,0.9047429111488455,0.7752700747015733,0.9674206185161125,0.6085858585858586,0.8609747226768504,0.7739893211289093,0.8802659308666653,0.9745868135773947,0.8418094218415417,0.45951371849208117,0.7090144792153199
a,0,uncertainty,723,0.7957181285969116,0.9093903423653588,0.7826177971527737,0.9685987486719395,0.6090273363000636,0.8652908751309736,0.7807208653441884,0.8833814809183518,0.9777815119774454,0.8513119533527697,0.4857268335529205,0.7396235521235521
a,0,uncertainty,738,0.7964917668228526,0.9099576633767479,0.7818533622960709,0.9703114254838393,0.5859872611464968,0.8683862131933349,0.7749080318822809,0.8811494950370595,0.9785952116695735,0.8596141051230871,0.49978060552874065,0.7496935523412601
a,0,uncertainty,753,0.7998273025318435,0.9109875096847997,0.7861006428652018,0.9711007642286006,0.6109725685785536,0.8655980271270037,0.7816664113953132,0.8835815710625733,0.978186057356027,0.859880239520958,0.4926086956521739,0.7548513878653893
a,0,uncertainty,768,0.8017936390583397,0.9114099367456601,0.7879774648711579,0.97153633095645,0.5943877551020408,0.8704511036666513,0.7820801957111732,0.8835243894511019,0.9770171880403391,0.8602931289498453,0.5385427666314678,0.7383098930159875
a,0,uncertainty,783,0.8073864158502657,0.913026621755189,0.793861918530385,0.9717665088315618,0.6227327690447401,0.8705254440047852,0.7809985756630866,0.882964692655294,0.9794323860669799,0.8611334944936879,0.5322614766236514,0.7646623952686052
